IncidentID,County,RdwyNumber,Street,RoadwayName,StreetSfx,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,Before_After_Construction,CollisionYear
26331708,HARDIN,US0031W,,DIXIE,AVE,37.74444778,-85.89187057,20.669,1/29/2020 0:00,1544,3,3,0,0,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DUSK,Before,2020
26331662,HARDIN,US0031W,,DIXIE,AVE,37.74220705,-85.89115398,20.513,1/22/2020 0:00,1850,2,2,0,0,CLOUDY,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,Before,2020
26229658,HARDIN,US0031W,,DIXIE,AVE,37.73286075,-85.88651517,19.829,1/20/2020 0:00,1441,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2020
26216372,HARDIN,US0031W,,DIXIE,AVE,37.74520851,-85.89222365,20.726,1/15/2020 0:00,1547,2,2,0,0,CLOUDY,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2020
26216369,HARDIN,US0031W,,DIXIE,AVE,37.7338728,-85.88676208,19.893,1/15/2020 0:00,1336,3,3,0,0,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2020
26216370,HARDIN,US0031W,,DIXIE,AVE,37.74573057,-85.89273588,20.785,1/14/2020 0:00,1224,2,2,0,0,CLOUDY,WET,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2020
26216330,HARDIN,US0031W,,DIXIE,AVE,37.73474903,-85.88722937,19.99,1/10/2020 0:00,1628,3,3,0,0,RAINING,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2020
26216325,HARDIN,US0031W,,DIXIE,AVE,37.74183114,-85.89084755,20.483,1/10/2020 0:00,1241,2,2,0,0,CLOUDY,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2020
26216304,HARDIN,US0031W,,DIXIE,AVE,37.736375,-85.88800087,20.141,1/5/2020 0:00,1005,2,2,0,0,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,Before,2020
26216287,HARDIN,US0031W,,DIXIE,AVE,37.74116833,-85.89020966,20.419,1/2/2020 0:00,2020,2,2,0,0,RAINING,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,Before,2020
26216243,HARDIN,US0031W,,DIXIE,AVE,37.7311747,-85.88543453,19.709,1/2/2020 0:00,1557,2,2,0,0,RAINING,WET,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2020
26216290,HARDIN,US0031W,,DIXIE,AVE,37.73389028,-85.88678161,19.895,1/2/2020 0:00,1507,2,2,0,0,RAINING,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,Before,2020
26216288,HARDIN,US0031W,,DIXIE,AVE,37.74323228,-85.89155823,20.588,1/1/2020 0:00,1649,2,2,0,0,CLEAR,DRY,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & GRADE,DAYLIGHT,Before,2020
26216286,HARDIN,US0031W,,DIXIE,AVE,37.73635965,-85.88831395,20.137,12/31/2019 0:00,1845,2,2,0,5,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,Before,2019
26216276,HARDIN,US0031W,,DIXIE,AVE,37.74033238,-85.88996182,20.369,12/29/2019 0:00,1020,2,2,0,0,RAINING,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2019
26216269,HARDIN,US0031W,,DIXIE,AVE,37.73425829,-85.88722253,19.945,12/28/2019 0:00,1457,2,2,0,0,CLOUDY,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26216268,HARDIN,US0031W,,DIXIE,AVE,37.745787,-85.89276331,20.769,12/27/2019 0:00,1509,4,4,0,0,CLOUDY,DRY,1,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26216200,HARDIN,US0031W,,DIXIE,AVE,37.74121292,-85.8903912,20.426,12/24/2019 0:00,1831,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
26154509,HARDIN,US0031W,,DIXIE,AVE,37.72915979,-85.88443588,19.544,12/23/2019 0:00,1605,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26100654,HARDIN,US0031W,,DIXIE,AVE,37.73301041,-85.88662329,19.839,12/20/2019 0:00,1407,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26425913,HARDIN,US0031W,,DIXIE,AVE,37.73266077,-85.88642223,19.796,12/18/2019 0:00,1342,2,2,0,0,CLOUDY,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26100779,HARDIN,US0031W,,DIXIE,AVE,37.73314228,-85.88668803,19.848,12/17/2019 0:00,1340,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DAYLIGHT,Before,2019
26100616,HARDIN,US0031W,,DIXIE,AVE,37.72941099,-85.88455757,19.563,12/17/2019 0:00,2049,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
26100771,HARDIN,US0031W,,DIXIE,AVE,37.74131241,-85.890385,20.43,12/15/2019 0:00,1933,2,2,0,0,RAINING,WET,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,Before,2019
26100762,HARDIN,US0031W,,DIXIE,AVE,37.73631107,-85.8879764,20.136,12/13/2019 0:00,1636,2,2,0,0,RAINING,WET,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26100748,HARDIN,US0031W,,DIXIE,AVE,37.7378054,-85.88877672,20.209,12/9/2019 0:00,1653,2,2,0,1,CLOUDY,WET,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26100742,HARDIN,US0031W,,DIXIE,AVE,37.73332122,-85.88675265,19.86,12/9/2019 0:00,1335,2,2,0,0,CLOUDY,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26025737,HARDIN,US0031W,,DIXIE,AVE,37.73407487,-85.88712613,19.894,12/6/2019 0:00,1758,2,2,0,0,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
26025734,HARDIN,US0031W,4101,DIXIE,AVE,37.74618606,-85.89292396,20.805,12/5/2019 0:00,1807,2,2,0,0,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,Before,2019
26025725,HARDIN,US0031W,,DIXIE,AVE,37.73413392,-85.88689672,19.923,12/3/2019 0:00,1815,2,2,0,0,CLOUDY,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
26024592,HARDIN,US0031W,,DIXIE,AVE,37.73233551,-85.88601764,19.786,11/29/2019 0:00,1238,2,2,0,0,CLOUDY,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26024593,HARDIN,US0031W,,DIXIE,AVE,37.7295644,-85.88462963,19.575,11/29/2019 0:00,1204,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26016865,HARDIN,US0031W,,DIXIE,AVE,37.73156395,-85.88587805,19.733,11/27/2019 0:00,1845,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
26016859,HARDIN,US0031W,,DIXIE,AVE,37.73121092,-85.88545074,19.706,11/27/2019 0:00,1414,2,2,0,0,CLEAR,DRY,1,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26016842,HARDIN,US0031W,,DIXIE,AVE,37.73107696,-85.88533354,19.69,11/26/2019 0:00,1741,3,3,0,0,RAINING,WET,1,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
25994937,HARDIN,US0031W,,DIXIE,AVE,37.72840839,-85.88432161,19.485,11/23/2019 0:00,1807,2,2,0,0,CLOUDY,WET,1,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
25993320,HARDIN,US0031W,,DIXIE,AVE,37.73804656,-85.88884007,20.22,11/15/2019 0:00,918,2,2,0,0,CLEAR,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25967366,HARDIN,US0031W,,DIXIE,AVE,37.73877169,-85.88914575,20.266,11/15/2019 0:00,1722,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26016788,HARDIN,US0031W,,DIXIE,AVE,37.73709654,-85.88835591,20.175,11/15/2019 0:00,1303,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25967113,HARDIN,US0031W,,DIXIE,AVE,37.73852323,-85.88905599,20.251,11/14/2019 0:00,2002,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DARK (UNKNOWN ROADWAY LIGHTING),Before,2019
25967352,HARDIN,US0031W,,DIXIE,AVE,37.74566514,-85.89240794,20.76,11/13/2019 0:00,1026,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25953589,HARDIN,US0031W,,DIXIE,AVE,37.73889752,-85.88924205,20.2,11/12/2019 0:00,1808,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
25967329,HARDIN,US0031W,,DIXIE,AVE,37.73025104,-85.88496834,19.627,11/8/2019 0:00,1635,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25967346,HARDIN,US0031W,,DIXIE,AVE,37.73410067,-85.88713293,19.893,11/7/2019 0:00,1153,2,2,0,0,CLOUDY,WET,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
25873418,HARDIN,US0031W,,DIXIE,AVE,37.74675823,-85.89323474,20.849,11/2/2019 0:00,1327,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25967305,HARDIN,US0031W,,DIXIE,AVE,37.73815299,-85.88913304,20.231,11/1/2019 0:00,623,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
25967298,HARDIN,US0031W,,DIXIE,AVE,37.74114215,-85.89032736,20.421,10/26/2019 0:00,1503,2,2,0,0,RAINING,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25993250,HARDIN,US0031W,,DIXIE,AVE,37.72881482,-85.88453615,19.529,10/26/2019 0:00,1000,2,2,0,0,RAINING,WET,1,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25993251,HARDIN,US0031W,,DIXIE,AVE,37.73433688,-85.88725374,19.915,10/26/2019 0:00,1948,2,2,0,0,RAINING,WET,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
25993244,HARDIN,US0031W,,DIXIE,AVE,37.7312584,-85.88573275,19.71,10/22/2019 0:00,1231,3,3,0,0,CLEAR,DRY,1,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25965844,HARDIN,US0031W,,DIXIE,AVE,37.74544994,-85.89234047,20.792,10/16/2019 0:00,1125,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25965837,HARDIN,US0031W,,DIXIE,AVE,37.73394069,-85.88679402,19.898,10/14/2019 0:00,1655,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25965849,HARDIN,US0031W,,DIXIE,AVE,37.7403755,-85.89000816,20.372,10/14/2019 0:00,1626,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26069056,HARDIN,US0031W,,DIXIE,AVE,37.73412757,-85.8868903,19.924,10/11/2019 0:00,2201,2,2,0,0,RAINING,WET,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
26069019,HARDIN,US0031W,,DIXIE,AVE,37.73437795,-85.88728192,19.957,10/7/2019 0:00,1225,2,2,0,1,CLOUDY,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26069053,HARDIN,US0031W,,DIXIE,AVE,37.73624,-85.88793995,20.13,10/7/2019 0:00,1548,2,2,0,0,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
26068733,HARDIN,US0031W,,DIXIE,AVE,37.7455522,-85.89244037,20.753,10/3/2019 0:00,2259,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
25747201,HARDIN,US0031W,,DIXIE,AVE,37.73857621,-85.88909627,20.254,10/2/2019 0:00,1539,2,2,0,0,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,Before,2019
25763798,HARDIN,US0031W,,DIXIE,AVE,37.73275324,-85.88647202,19.822,9/30/2019 0:00,1800,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25747143,HARDIN,US0031W,,DIXIE,AVE,37.73301641,-85.88664726,19.84,9/23/2019 0:00,1149,2,2,0,0,CLOUDY,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25669980,HARDIN,US0031W,,DIXIE,AVE,37.73444876,-85.88731334,19.965,9/13/2019 0:00,1206,2,2,0,0,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,Before,2019
25675047,HARDIN,US0031W,,DIXIE,AVE,37.73938995,-85.88949879,20.307,9/12/2019 0:00,1854,1,1,0,0,CLEAR,DRY,0,OCCUPANT FELL FROM MOVING VEHICLE,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,Before,2019
25674963,HARDIN,US0031W,,DIXIE,AVE,37.74581519,-85.89274854,20.768,9/11/2019 0:00,1214,2,2,0,0,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25672684,HARDIN,US0031W,1614,DIXIE,AVE,37.72967184,-85.88496088,19.593,9/11/2019 0:00,1322,3,3,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25763746,HARDIN,US0031W,,DIXIE,AVE,37.7403342,-85.88996287,20.369,9/9/2019 0:00,1606,2,2,0,0,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,Before,2019
25674934,HARDIN,US0031W,,DIXIE,AVE,37.74614873,-85.8928987,20.802,9/9/2019 0:00,1617,3,3,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25674953,HARDIN,US0031W,,DIXIE,AVE,37.73655139,-85.88810033,20.149,9/7/2019 0:00,1246,3,3,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25674908,HARDIN,US0031W,,DIXIE,AVE,37.72813821,-85.88418146,19.479,9/5/2019 0:00,1105,2,2,0,0,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25672656,HARDIN,US0031W,,DIXIE,AVE,37.73251247,-85.88635295,19.805,9/4/2019 0:00,2156,2,2,0,0,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,Before,2019
25597154,HARDIN,US0031W,,DIXIE,AVE,37.7334907,-85.88687756,19.872,8/31/2019 0:00,1255,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25597149,HARDIN,US0031W,,DIXIE,AVE,37.7373515,-85.88847674,20.187,8/31/2019 0:00,1756,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25597200,HARDIN,US0031W,,DIXIE,AVE,37.73401732,-85.88684293,19.901,8/30/2019 0:00,2052,2,2,0,0,CLEAR,DRY,1,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,,DUSK,Before,2019
25596926,HARDIN,US0031W,,DIXIE,AVE,37.73212074,-85.88586144,19.769,8/23/2019 0:00,1308,2,2,0,0,RAINING,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25672636,HARDIN,US0031W,,DIXIE,AVE,37.74102802,-85.89029384,20.414,8/20/2019 0:00,1838,2,2,0,0,RAINING,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25747121,HARDIN,US0031W,,DIXIE,AVE,37.7413061,-85.89042072,20.431,8/16/2019 0:00,1757,2,2,0,4,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25747079,HARDIN,US0031W,,DIXIE,AVE,37.73339278,-85.88651206,19.86,8/12/2019 0:00,1548,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25747062,HARDIN,US0031W,,DIXIE,AVE,37.74116385,-85.89038237,20.423,8/12/2019 0:00,758,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25753261,HARDIN,US0031W,,DIXIE,AVE,37.73574555,-85.88794432,20.064,8/7/2019 0:00,1357,2,2,0,0,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,Before,2019
25747042,HARDIN,US0031W,,DIXIE,AVE,37.74133542,-85.89068799,20.448,8/5/2019 0:00,1307,2,2,0,0,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25748427,HARDIN,US0031W,1609,DIXIE,AVE,37.7295021,-85.88449336,19.568,8/5/2019 0:00,1056,1,1,0,0,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,Before,2019
25747101,HARDIN,US0031W,,DIXIE,AVE,37.73314678,-85.88639041,19.843,8/4/2019 0:00,1459,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25422866,HARDIN,US0031W,,DIXIE,AVE,37.74073887,-85.89041211,20.406,8/2/2019 0:00,1049,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25420128,HARDIN,US0031W,,DIXIE,AVE,37.74421003,-85.89163053,20.649,8/1/2019 0:00,1749,3,3,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2019
25416597,HARDIN,US0031W,,DIXIE,AVE,37.73124426,-85.88547248,19.704,7/29/2019 0:00,1752,2,2,0,1,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25747041,HARDIN,US0031W,,DIXIE,AVE,37.73910667,-85.88970214,20.297,7/26/2019 0:00,1050,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25416583,HARDIN,US0031W,,DIXIE,AVE,37.73094858,-85.88532233,19.681,7/26/2019 0:00,1210,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25416602,HARDIN,US0031W,,DIXIE,AVE,37.73128628,-85.8854796,19.707,7/26/2019 0:00,1726,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25389722,HARDIN,US0031W,,DIXIE,AVE,37.734632,-85.88743534,19.985,7/21/2019 0:00,1305,2,2,0,0,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25389710,HARDIN,US0031W,,DIXIE,AVE,37.73366812,-85.88667914,19.88,7/14/2019 0:00,1338,2,2,0,0,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25605544,HARDIN,US0031W,,DIXIE,AVE,37.73738854,-85.88852015,20.189,7/13/2019 0:00,1059,2,2,0,2,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25384653,HARDIN,US0031W,,DIXIE,AVE,37.74181289,-85.89085412,20.482,7/10/2019 0:00,1302,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25384655,HARDIN,US0031W,,DIXIE,AVE,37.73250869,-85.88634425,19.805,7/8/2019 0:00,1228,3,3,0,0,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25389716,HARDIN,US0031W,,DIXIE,AVE,37.7351145,-85.88760745,20.034,7/6/2019 0:00,1534,2,2,0,0,CLEAR,DRY,1,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25428268,HARDIN,US0031W,,DIXIE,AVE,37.74583741,-85.89281562,20.765,7/3/2019 0:00,1135,2,2,0,0,CLOUDY,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25384644,HARDIN,US0031W,,DIXIE,AVE,37.74402446,-85.89197511,20.644,7/3/2019 0:00,1558,3,3,0,0,RAINING,WET,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,Before,2019
25333911,HARDIN,US0031W,,DIXIE,AVE,37.73758259,-85.8884019,20.195,7/1/2019 0:00,1058,3,3,0,2,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
25333886,HARDIN,US0031W,,DIXIE,AVE,37.73149409,-85.88587783,19.729,6/24/2019 0:00,1710,2,2,0,0,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,Before,2019
